Time,x,y,z
1723409132,4.864297807216644e-06,-1.1780066415667534e-06,-0.00011599063873291016
1723409133,4.854053258895874e-06,-1.1774245649576187e-06,-0.00011610984802246094
1723409133,4.850327968597412e-06,-1.1771917343139648e-06,-0.00011622905731201172
1723409133,4.841946065425873e-06,-1.1764932423830032e-06,-0.00011640787124633789
1723409133,4.832632839679718e-06,-1.1762604117393494e-06,-0.00011652708053588867
1723409133,4.825182259082794e-06,-1.1760275810956955e-06,-0.00011664628982543945
1723409133,4.811212420463562e-06,-1.1755619198083878e-06,-0.00011676549911499023
1723409133,4.802830517292023e-06,-1.175212673842907e-06,-0.0001169443130493164
1723409133,4.79724258184433e-06,-1.1748634278774261e-06,-0.00011706352233886719
1723409133,4.7925859689712524e-06,-1.1745141819119453e-06,-0.00011724233627319336
1723409133,4.783272743225098e-06,-1.1742813512682915e-06,-0.00011730194091796875
1723409133,4.775822162628174e-06,-1.1738156899809837e-06,-0.00011742115020751953
1723409133,4.773959517478943e-06,-1.1736992746591568e-06,-0.00011754035949707031
1723409133,4.7711655497550964e-06,-1.173233613371849e-06,-0.0001176595687866211
1723409133,4.7711655497550964e-06,-1.1730007827281952e-06,-0.00011777877807617188
1723409133,4.763714969158173e-06,-1.1725351214408875e-06,-0.00011789798736572266
1723409133,4.75812703371048e-06,-1.1721858754754066e-06,-0.00011795759201049805
1723409133,4.753470420837402e-06,-1.1719530448317528e-06,-0.00011801719665527344
1723409133,4.7460198402404785e-06,-1.171370968222618e-06,-0.00011813640594482422
1723409133,4.741363227367401e-06,-1.1709053069353104e-06,-0.000118255615234375
1723409133,4.7264620661735535e-06,-1.1702068150043488e-06,-0.00011849403381347656
1723409133,4.718080163002014e-06,-1.1693919077515602e-06,-0.00011861324310302734
1723409133,4.706904292106628e-06,-1.1690426617860794e-06,-0.00011873245239257812
1723409133,4.699453711509705e-06,-1.1684605851769447e-06,-0.0001189112663269043
1723409134,4.69014048576355e-06,-1.1675292626023293e-06,-0.00011897087097167969
1723409134,4.677101969718933e-06,-1.1669471859931946e-06,-0.00011903047561645508
1723409134,4.673376679420471e-06,-1.1664815247058868e-06,-0.00011909008026123047
1723409134,4.665926098823547e-06,-1.166248694062233e-06,-0.00011926889419555664
1723409134,4.6584755182266235e-06,-1.1656666174530983e-06,-0.00011932849884033203
1723409134,4.6510249376297e-06,-1.1652009561657906e-06,-0.00011944770812988281
1723409134,4.643574357032776e-06,-1.1648517102003098e-06,-0.00011962652206420898
1723409134,4.639849066734314e-06,-1.1646188795566559e-06,-0.00011980533599853516
1723409134,4.626810550689697e-06,-1.1636875569820404e-06,-0.00011992454528808594
1723409134,4.6137720346450806e-06,-1.1624069884419441e-06,-0.0001201629638671875
1723409134,4.600733518600464e-06,-1.1617084965109825e-06,-0.00012040138244628906
1723409134,4.589557647705078e-06,-1.1611264199018478e-06,-0.00012052059173583984
1723409134,4.585832357406616e-06,-1.1604279279708862e-06,-0.00012052059173583984
1723409134,4.580244421958923e-06,-1.1597294360399246e-06,-0.00012069940567016602
1723409134,4.5709311962127686e-06,-1.159030944108963e-06,-0.0001208186149597168
1723409134,4.552304744720459e-06,-1.1583324521780014e-06,-0.00012099742889404297
1723409134,4.541128873825073e-06,-1.1576339602470398e-06,-0.00012117624282836914
1723409134,4.526227712631226e-06,-1.1569354683160782e-06,-0.00012135505676269531
1723409134,4.513189196586609e-06,-1.1560041457414627e-06,-0.00012153387069702148
1723409134,4.503875970840454e-06,-1.1557713150978088e-06,-0.00012165307998657227
1723409134,4.492700099945068e-06,-1.1548399925231934e-06,-0.00012177228927612305
1723409134,4.474073648452759e-06,-1.1539086699485779e-06,-0.00012195110321044922
1723409135,4.464760422706604e-06,-1.1529773473739624e-06,-0.0001220703125
1723409135,4.455447196960449e-06,-1.1522788554430008e-06,-0.0001221299171447754
1723409135,4.455447196960449e-06,-1.151813194155693e-06,-0.00012224912643432617
1723409135,4.4405460357666016e-06,-1.1508818715810776e-06,-0.00012242794036865234
1723409135,4.429370164871216e-06,-1.150183379650116e-06,-0.00012260675430297852
1723409135,4.420056939125061e-06,-1.1492520570755005e-06,-0.0001227855682373047
1723409135,4.408881068229675e-06,-1.1485535651445389e-06,-0.00012290477752685547
1723409135,4.393979907035828e-06,-1.1476222425699234e-06,-0.00012308359146118164
1723409135,4.382804036140442e-06,-1.1471565812826157e-06,-0.00012320280075073242
1723409135,4.373490810394287e-06,-1.1462252587080002e-06,-0.0001233816146850586
1723409135,4.364177584648132e-06,-1.1455267667770386e-06,-0.00012350082397460938
1723409135,4.353001713752747e-06,-1.144595444202423e-06,-0.00012367963790893555
1723409135,4.347413778305054e-06,-1.1438969522714615e-06,-0.00012373924255371094
1723409135,4.332512617111206e-06,-1.142965629696846e-06,-0.0001239776611328125
1723409135,4.317611455917358e-06,-1.1420343071222305e-06,-0.00012415647506713867
1723409135,4.304572939872742e-06,-1.1408701539039612e-06,-0.00012433528900146484
1723409135,4.293397068977356e-06,-1.1399388313293457e-06,-0.00012451410293579102
1723409135,4.280358552932739e-06,-1.139240339398384e-06,-0.0001246333122253418
1723409135,4.26173210144043e-06,-1.1380761861801147e-06,-0.00012481212615966797
1723409135,4.250556230545044e-06,-1.1371448636054993e-06,-0.00012499094009399414
1723409135,4.239380359649658e-06,-1.1364463716745377e-06,-0.0001251697540283203
1723409136,4.2282044887542725e-06,-1.1355150490999222e-06,-0.0001252889633178711
1723409136,4.211440682411194e-06,-1.1345837265253067e-06,-0.00012540817260742188
1723409136,4.196539521217346e-06,-1.1334195733070374e-06,-0.00012558698654174805
1723409136,4.179775714874268e-06,-1.1320225894451141e-06,-0.00012576580047607422
1723409136,4.163011908531189e-06,-1.1310912668704987e-06,-0.000125885009765625
1723409136,4.149973392486572e-06,-1.1301599442958832e-06,-0.00012600421905517578
1723409136,4.133209586143494e-06,-1.12876296043396e-06,-0.00012624263763427734
1723409136,4.120171070098877e-06,-1.1278316378593445e-06,-0.00012636184692382812
1723409136,4.105269908905029e-06,-1.126900315284729e-06,-0.0001264810562133789
1723409136,4.090368747711182e-06,-1.1259689927101135e-06,-0.0001265406608581543
1723409136,4.06801700592041e-06,-1.1245720088481903e-06,-0.00012671947479248047
1723409136,4.049390554428101e-06,-1.123175024986267e-06,-0.00012689828872680664
1723409136,4.032626748085022e-06,-1.1217780411243439e-06,-0.0001270771026611328
1723409136,4.015862941741943e-06,-1.1206138879060745e-06,-0.0001271963119506836
1723409136,4.000961780548096e-06,-1.1194497346878052e-06,-0.00012725591659545898
1723409136,3.986060619354248e-06,-1.1182855814695358e-06,-0.00012749433517456055
1723409136,3.9692968130111694e-06,-1.1171214282512665e-06,-0.00012761354446411133
1723409136,3.95067036151886e-06,-1.116190105676651e-06,-0.0001277923583984375
1723409136,3.935769200325012e-06,-1.1150259524583817e-06,-0.0001278519630432129
1723409136,3.9208680391311646e-06,-1.1140946298837662e-06,-0.00012791156768798828
1723409136,3.909692168235779e-06,-1.1129304766654968e-06,-0.00012803077697753906
1723409137,3.898516297340393e-06,-1.1117663234472275e-06,-0.00012814998626708984
1723409137,3.889203071594238e-06,-1.110835000872612e-06,-0.00012832880020141602
1723409137,3.876164555549622e-06,-1.1099036782979965e-06,-0.0001285076141357422
1723409137,3.864988684654236e-06,-1.1094380170106888e-06,-0.00012862682342529297
1723409137,3.85381281375885e-06,-1.1080410331487656e-06,-0.00012874603271484375
1723409137,3.831461071968079e-06,-1.1068768799304962e-06,-0.00012892484664916992
1723409137,3.818422555923462e-06,-1.1057127267122269e-06,-0.0001290440559387207
1723409137,3.807246685028076e-06,-1.1050142347812653e-06,-0.00012922286987304688
1723409137,3.7960708141326904e-06,-1.103850081562996e-06,-0.00012934207916259766
1723409137,0.18508455157279968,-0.012717168778181076,-0.031063616275787354
1723409137,0.39954692125320435,-0.02745112031698227,-0.06716465950012207
1723409137,0.6421588659286499,-0.044118210673332214,-0.10825741291046143
1723409137,0.895343542098999,-0.061510905623435974,-0.15137439966201782
1723409137,1.2877447605133057,-0.08846572041511536,-0.21867364645004272
1723409137,1.792480707168579,-0.12313492596149445,-0.30591899156570435
1723409137,2.3293933868408203,-0.1600121408700943,-0.39941877126693726
1723409137,2.9814791679382324,-0.20479699969291687,-0.5139060020446777
1723409137,3.699885129928589,-0.2541334331035614,-0.6410850882530212
1723409137,4.233553886413574,-0.2907813489437103,-0.7361139059066772
1723409137,4.769639015197754,-0.3275935649871826,-0.8321115374565125
1723409137,5.488744735717773,-0.37697064876556396,-0.9618131518363953
1723409137,6.202408313751221,-0.42597129940986633,-1.0914193391799927
1723409138,6.834555625915527,-0.46937254071235657,-1.2070071697235107
1723409138,7.353612899780273,-0.5050075650215149,-1.30250883102417
1723409138,7.806031227111816,-0.5360660552978516,-1.3862507343292236
1723409138,8.242919921875,-0.5661258697509766,-1.4676449298858643
1723409138,8.679020881652832,-0.5963665246963501,-1.5494163036346436
1723409138,9.089262008666992,-0.6255422830581665,-1.626638412475586
1723409138,9.374527931213379,-0.6464446783065796,-1.6804569959640503
1723409138,9.669149398803711,-0.6696987748146057,-1.7360402345657349
1723409138,9.921713829040527,-0.6920298337936401,-1.783566951751709
1723409138,10.11468505859375,-0.7106614112854004,-1.8197996616363525
1723409138,10.287407875061035,-0.7287761569023132,-1.8521592617034912
1723409138,10.458558082580566,-0.7483664155006409,-1.8841443061828613
1723409138,10.593480110168457,-0.7650381326675415,-1.9093050956726074
1723409138,10.69434928894043,-0.7784489393234253,-1.9280853271484375
1723409138,10.8421630859375,-0.8007405400276184,-1.9555320739746094
1723409138,10.94083309173584,-0.8170573115348816,-1.973801612854004
1723409138,11.02686595916748,-0.8325380086898804,-1.989686131477356
1723409138,11.126446723937988,-0.8525794744491577,-2.0080018043518066
1723409138,11.173223495483398,-0.862556517124176,-2.0165834426879883
1723409138,11.225482940673828,-0.874519944190979,-2.0261335372924805
1723409138,11.27431869506836,-0.8865492939949036,-2.0350141525268555
1723409138,11.316963195800781,-0.8978286385536194,-2.042732000350952
1723409139,11.348294258117676,-0.9066109657287598,-2.04837703704834
1723409139,11.384966850280762,-0.9176983833312988,-2.054945468902588
1723409139,11.413854598999023,-0.9270195364952087,-2.0600926876068115
1723409139,11.444396018981934,-0.937650203704834,-2.0655007362365723
1723409139,11.466934204101562,-0.945983350276947,-2.0694708824157715
1723409139,11.492470741271973,-0.9561792612075806,-2.0739383697509766
1723409139,11.509612083435059,-0.9634055495262146,-2.0769219398498535
1723409139,11.529143333435059,-0.9722157716751099,-2.0802979469299316
1723409139,11.544112205505371,-0.9793548583984375,-2.082869529724121
1723409139,11.556385040283203,-0.9855018854141235,-2.0849661827087402
1723409139,11.567517280578613,-0.9913510680198669,-2.0868568420410156
1723409139,11.581936836242676,-0.9994813799858093,-2.089282989501953
1723409139,11.591073036193848,-1.004888892173767,-2.0908100605010986
1723409139,11.599760055541992,-1.010301947593689,-2.0922510623931885
1723409139,11.607526779174805,-1.015394687652588,-2.093532085418701
1723409139,11.615250587463379,-1.0207600593566895,-2.094797134399414
1723409139,11.620420455932617,-1.0245064496994019,-2.0956404209136963
1723409139,11.626473426818848,-1.0291502475738525,-2.096622943878174
1723409139,11.63170337677002,-1.0333974361419678,-2.097468852996826
1723409139,11.63652515411377,-1.037562608718872,-2.09824538230896
1723409139,11.639348030090332,-1.0401015281677246,-2.098698616027832
1723409139,11.642008781433105,-1.042598843574524,-2.0991244316101074
1723409139,11.644947052001953,-1.0455131530761719,-2.0995936393737793
1723409140,11.647711753845215,-1.0484317541122437,-2.100034475326538
1723409140,11.649608612060547,-1.050534725189209,-2.100337505340576
1723409140,11.651073455810547,-1.0522301197052002,-2.100572347640991
1723409140,11.65282917022705,-1.054390788078308,-2.100855588912964
1723409140,11.65410041809082,-1.0560405254364014,-2.101062059402466
1723409140,11.655019760131836,-1.0572866201400757,-2.101212501525879
1723409140,11.65601921081543,-1.0587222576141357,-2.101377487182617
1723409140,11.65688419342041,-1.0600330829620361,-2.101522922515869
1723409140,11.657376289367676,-1.06080162525177,-2.101606607437134
1723409140,11.657916069030762,-1.0616776943206787,-2.1017000675201416
1723409140,11.658340454101562,-1.0623921155929565,-2.1017749309539795
1723409140,11.658720970153809,-1.0630561113357544,-2.1018431186676025
1723409140,11.658987045288086,-1.0635353326797485,-2.10189151763916
1723409140,11.659246444702148,-1.064017415046692,-2.1019396781921387
1723409140,11.659562110900879,-1.0646367073059082,-2.101999521255493
1723409140,11.659807205200195,-1.0651416778564453,-2.1020474433898926
1723409140,11.659947395324707,-1.0654397010803223,-2.1020750999450684
1723409140,11.641520500183105,-1.0743894577026367,-2.099203586578369
1723409140,11.590363502502441,-1.0976818799972534,-2.09120512008667
1723409140,11.51249885559082,-1.1313806772232056,-2.0789999961853027
1723409140,11.433027267456055,-1.1644312143325806,-2.0665178298950195
1723409141,11.300888061523438,-1.2165340185165405,-2.045705795288086
1723409141,11.132720947265625,-1.2790926694869995,-2.019139289855957
1723409141,10.998247146606445,-1.3265732526779175,-1.9978382587432861
1723409141,10.889656066894531,-1.363131046295166,-1.980594515800476
1723409141,10.801353454589844,-1.3916136026382446,-1.9665415287017822
1723409141,10.680975914001465,-1.427925944328308,-1.9473185539245605
1723409141,10.575587272644043,-1.457693338394165,-1.9304344654083252
1723409141,10.528571128845215,-1.535762906074524,-1.9246609210968018
1723409141,10.496781349182129,-1.726660132408142,-1.9244626760482788
1723409141,10.486347198486328,-1.9204939603805542,-1.9278693199157715
1723409141,10.492605209350586,-2.247358560562134,-1.9374847412109375
1723409141,10.509439468383789,-2.5748672485351562,-1.948777198791504
1723409141,10.538800239562988,-2.985882520675659,-1.9641728401184082
1723409141,10.575651168823242,-3.435725688934326,-1.981644630432129
1723409141,10.6062593460083,-3.9064860343933105,-1.9983859062194824
1723409141,10.623015403747559,-4.225236415863037,-2.008950710296631
1723409141,10.63592529296875,-4.566658020019531,-2.019176959991455
1723409141,10.643058776855469,-4.843414783477783,-2.026688575744629
1723409141,10.647126197814941,-5.129886150360107,-2.0335912704467773
1723409141,10.652277946472168,-5.4079670906066895,-2.010235071182251
1723409141,10.656615257263184,-5.58702278137207,-1.97969651222229
1723409141,10.661410331726074,-5.741079807281494,-1.9394009113311768
1723409141,10.669832229614258,-5.931492805480957,-1.8612072467803955
1723409142,10.67748737335205,-6.06583833694458,-1.78835129737854
1723409142,10.687127113342285,-6.1960039138793945,-1.696678876876831
1723409142,10.698128700256348,-6.312108993530273,-1.593635082244873
1723409142,10.711525917053223,-6.4217305183410645,-1.4719970226287842
1723409142,10.727170944213867,-6.52085542678833,-1.3363797664642334
1723409142,10.74169921875,-6.59642219543457,-1.2145260572433472
1723409142,10.759309768676758,-6.67080545425415,-1.0720198154449463
1723409142,10.781460762023926,-6.745591163635254,-0.8988989591598511
1723409142,10.803847312927246,-6.807673454284668,-0.7287930250167847
1723409142,10.829211235046387,-6.865405082702637,-0.5409420728683472
1723409142,10.855692863464355,-6.915509223937988,-0.34906893968582153
1723409142,10.874872207641602,-6.947636604309082,-0.21195173263549805
1723409142,10.895548820495605,-6.978240489959717,-0.06606489419937134
1723409142,10.921045303344727,-7.010952949523926,0.1112755537033081
1723409142,10.949628829956055,-7.042542457580566,0.30721163749694824
1723409142,10.977713584899902,-7.069667339324951,0.4971938133239746
1723409142,11.003324508666992,-7.091732025146484,0.668639063835144
1723409142,11.029075622558594,-7.111647605895996,0.8394407033920288
1723409142,11.063904762268066,-7.13510799407959,1.0679264068603516
1723409142,11.100825309753418,-7.156826972961426,1.307727575302124
1723409142,11.130025863647461,-7.172451496124268,1.4960143566131592
1723409142,11.1564359664917,-7.185504913330078,1.6653199195861816
1723409143,11.193560600280762,-7.202031135559082,1.901550531387329
1723409143,11.224387168884277,-7.214752197265625,2.0966455936431885
1723409143,11.255759239196777,-7.226822376251221,2.294205665588379
1723409143,11.287315368652344,-7.238217353820801,2.4920358657836914
1723409143,11.329482078552246,-7.252328872680664,2.7549610137939453
1723409143,11.369454383850098,-7.264914035797119,3.0030813217163086
1723409143,11.415282249450684,-7.278517723083496,3.2862534523010254
1723409143,11.455310821533203,-7.289921760559082,3.532715320587158
1723409143,11.498700141906738,-7.301849842071533,3.7989625930786133
1723409143,11.526066780090332,-7.309246063232422,3.9665684700012207
1723409143,11.554597854614258,-7.316844940185547,4.1409783363342285
1723409143,11.594948768615723,-7.327417850494385,4.387031555175781
1723409143,11.626310348510742,-7.335566997528076,4.57792854309082
1723409143,11.667235374450684,-7.446043014526367,4.791038513183594
1723409143,11.713001251220703,-7.647152423858643,5.001197814941406
1723409143,11.763983726501465,-7.935535430908203,5.212039947509766
1723409143,11.806663513183594,-8.209673881530762,5.376702308654785
1723409143,11.85299015045166,-8.537284851074219,5.544567108154297
1723409143,11.915696144104004,-9.023573875427246,5.756289005279541
1723409143,12.007889747619629,-9.80762767791748,6.04257345199585
1723409143,12.062141418457031,-10.311155319213867,6.1965532302856445
1723409144,12.1157865524292,-10.849271774291992,6.335087776184082
1723409144,12.176446914672852,-11.508329391479492,6.47459602355957
1723409144,12.242658615112305,-12.286815643310547,6.607004642486572
1723409144,12.299891471862793,-13.002481460571289,6.7072224617004395
1723409144,12.349050521850586,-13.614176750183105,6.794953346252441
1723409144,12.39159107208252,-14.140917778015137,6.872267246246338
1723409144,12.438070297241211,-14.666398048400879,6.974412441253662
1723409144,12.471271514892578,-15.017094612121582,7.056060791015625
1723409144,12.511130332946777,-15.4028959274292,7.166425704956055
1723409144,12.552715301513672,-15.768339157104492,7.2945098876953125
1723409144,12.604691505432129,-16.169469833374023,7.473934173583984
1723409144,12.636519432067871,-16.396259307861328,7.590329170227051
1723409144,12.679386138916016,-16.669147491455078,7.758318901062012
1723409144,12.721203804016113,-16.90704345703125,7.931924819946289
1723409144,12.759739875793457,-17.1044864654541,8.099372863769531
1723409144,12.788785934448242,-17.242090225219727,8.229406356811523
1723409144,12.823593139648438,-17.392017364501953,8.390323638916016
1723409144,12.856508255004883,-17.521631240844727,8.546630859375
1723409144,12.903443336486816,-17.683835983276367,8.777149200439453
1723409144,12.938738822937012,-17.79474639892578,8.954230308532715
1723409144,12.97054672241211,-17.886629104614258,9.116520881652832
1723409144,13.00827407836914,-17.985328674316406,9.312461853027344
1723409145,13.045940399169922,-18.074790954589844,9.511115074157715
1723409145,13.082929611206055,-18.154911041259766,9.708769798278809
1723409145,13.118268013000488,-18.22521209716797,9.899675369262695
1723409145,13.150593757629395,-18.284883499145508,10.075836181640625
1723409145,13.196764945983887,-18.361661911010742,10.330307960510254
1723409145,13.239545822143555,-18.531978607177734,10.534587860107422
1723409145,13.285414695739746,-18.793176651000977,10.729757308959961
1723409145,13.343916893005371,-19.219579696655273,10.952299118041992
1723409145,13.381675720214844,-19.525300979614258,11.088107109069824
1723409145,13.42541217803955,-19.942564010620117,11.229300498962402
1723409145,13.475838661193848,-20.513641357421875,11.370511054992676
1723409145,13.52408218383789,-21.149295806884766,11.485647201538086
1723409145,13.565244674682617,-21.762664794921875,11.569072723388672
1723409145,13.597451210021973,-22.289892196655273,11.625044822692871
1723409145,13.62578010559082,-22.793764114379883,11.666773796081543
1723409145,13.661125183105469,-23.49408721923828,11.706061363220215
1723409145,13.687844276428223,-24.069683074951172,11.727961540222168
1723409145,13.714447021484375,-24.695417404174805,11.741262435913086
1723409145,13.7450532913208,-25.49933433532715,11.7435884475708
1723409145,13.779525756835938,-26.543277740478516,11.725909233093262
1723409145,13.804046630859375,-27.375356674194336,11.700904846191406
1723409145,13.821565628051758,-28.026226043701172,11.675496101379395
1723409146,13.837830543518066,-28.690998077392578,11.644027709960938
1723409146,13.859574317932129,-29.732830047607422,11.582528114318848
1723409146,13.872689247131348,-30.4374942779541,11.536044120788574
1723409146,13.88498306274414,-31.191429138183594,11.481183052062988
1723409146,13.894892692565918,-31.885536193847656,11.42668628692627
1723409146,13.906225204467773,-32.86969757080078,11.342012405395508
1723409146,13.914359092712402,-33.760406494140625,11.2598876953125
1723409146,13.920672416687012,-34.666969299316406,11.171051979064941
1723409146,13.926239013671875,-35.75386428833008,11.057912826538086
1723409146,13.930022239685059,-36.7933349609375,10.94415283203125
1723409146,13.932363510131836,-37.61592102050781,10.851004600524902
1723409146,13.934640884399414,-38.454620361328125,10.755380630493164
1723409146,13.914823532104492,-39.03560256958008,10.692529678344727
1723409146,13.858925819396973,-39.676902770996094,10.628623008728027
1723409146,13.796768188476562,-40.13860321044922,10.586163520812988
1723409146,13.691187858581543,-40.65617370605469,10.544442176818848
1723409146,13.56250286102295,-41.11033630371094,10.513777732849121
1723409146,13.380539894104004,-41.572608947753906,10.491043090820312
1723409146,13.187841415405273,-41.948150634765625,10.480073928833008
1723409146,13.006879806518555,-42.235755920410156,10.477267265319824
1723409146,12.730290412902832,-42.57337188720703,10.48470687866211
1723409146,12.56552791595459,-42.74917221069336,10.492049217224121
1723409147,12.380922317504883,-42.92095947265625,10.503196716308594
1723409147,12.174181938171387,-43.08830642700195,10.518610954284668
1723409147,11.902219772338867,-43.27450942993164,10.542891502380371
1723409147,11.677654266357422,-43.41019058227539,10.565064430236816
1723409147,11.422185897827148,-43.545597076416016,10.592508316040039
1723409147,11.13046932220459,-43.68049240112305,10.626166343688965
1723409147,10.816625595092773,-43.80778121948242,10.664451599121094
1723409147,10.544745445251465,-43.9075927734375,10.698824882507324
1723409147,10.268016815185547,-44.000545501708984,10.734784126281738
1723409147,10.027535438537598,-44.07596969604492,10.766624450683594
1723409147,9.699296951293945,-44.170677185058594,10.810982704162598
1723409147,9.380815505981445,-44.25648880004883,10.854659080505371
1723409147,9.104884147644043,-44.32727813720703,10.892853736877441
1723409147,8.835898399353027,-44.3935661315918,10.930337905883789
1723409147,8.481499671936035,-44.47716522216797,10.980042457580566
1723409147,8.137052536010742,-44.55587387084961,11.028528213500977
1723409147,7.839303016662598,-44.622596740722656,11.070500373840332
1723409147,7.55100154876709,-44.686370849609375,11.111146926879883
1723409147,7.229918956756592,-44.756778717041016,11.1563720703125
1723409147,6.9277496337890625,-44.822845458984375,11.198850631713867
1723409147,6.587364196777344,-44.89737319946289,11.24655532836914
1723409148,6.270208358764648,-44.96721649169922,11.290837287902832
1723409148,5.913133144378662,-45.046661376953125,11.340445518493652
1723409148,5.5824785232543945,-45.121177673339844,11.386137008666992
1723409148,5.21665620803833,-45.20503234863281,11.436359405517578
1723409148,4.849410057067871,-45.29081344604492,11.486425399780273
1723409148,4.560319423675537,-45.35940933227539,11.525609970092773
1723409148,4.213198184967041,-45.443328857421875,11.572338104248047
1723409148,3.8653781414031982,-45.529048919677734,11.618829727172852
1723409148,3.4906601905822754,-45.623355865478516,11.66852855682373
1723409148,3.225433349609375,-45.69112014770508,11.703508377075195
1723409148,2.879889488220215,-45.781192779541016,11.748737335205078
1723409148,2.53086256980896,-45.8740119934082,11.794072151184082
1723409148,2.0899784564971924,-45.994319915771484,11.850764274597168
1723409148,1.8332120180130005,-46.06533432006836,11.883602142333984
1723409148,1.451324462890625,-46.17285919189453,11.932085037231445
1723409148,1.1089050769805908,-46.27080154418945,11.975273132324219
1723409148,0.8183928728103638,-46.35493850708008,12.01172161102295
1723409148,0.5626857280731201,-46.42978286743164,12.043657302856445
1723409148,0.3088867962360382,-46.50503921508789,12.075188636779785
1723409148,0.016779929399490356,-46.593082427978516,12.111235618591309
1723409148,-0.17955952882766724,-46.73588180541992,12.12118911743164
1723409148,-0.33032405376434326,-46.924381256103516,12.115399360656738
1723409149,-0.4677814841270447,-47.22059631347656,12.08897590637207
1723409149,-0.574438750743866,-47.64275360107422,12.0358304977417
1723409149,-0.6322472095489502,-48.05820846557617,11.975386619567871
1723409149,-0.6589787602424622,-48.53114318847656,11.899869918823242
1723409149,-0.6582568287849426,-49.00876998901367,11.818872451782227
1723409149,-0.6274237632751465,-49.589107513427734,11.715476989746094
1723409149,-0.5861781239509583,-50.06892395019531,11.62740707397461
1723409149,-0.5223512649536133,-50.6177978515625,11.524125099182129
1723409149,-0.4144415259361267,-51.34554672241211,11.384161949157715
1723409149,-0.27337905764579773,-52.14739990234375,11.227783203125
1723409149,-0.15699681639671326,-52.75017166137695,11.10937213897705
1723409149,0.011819951236248016,-53.54682159423828,10.952178955078125
1723409149,0.16750101745128632,-54.23631286621094,10.815877914428711
1723409149,0.3652939200401306,-55.059505462646484,10.653054237365723
1723409149,0.5405436158180237,-55.75809097290039,10.51500415802002
1723409149,0.7771492600440979,-56.65768051147461,10.337642669677734
1723409149,0.9802566766738892,-57.405433654785156,10.190802574157715
1723409149,1.2251018285751343,-58.27778625488281,10.02042293548584
1723409149,1.461509108543396,-59.097782135009766,9.861198425292969
1723409149,1.6739338636398315,-59.81929016113281,9.721885681152344
1723409149,1.941564917564392,-60.70736312866211,9.551678657531738
1723409150,2.258225917816162,-61.73323059082031,9.356861114501953
1723409150,2.4906325340270996,-62.48374557495117,9.216056823730469
1723409150,2.6407856941223145,-63.04375457763672,9.115878105163574
1723409150,2.772988796234131,-63.675811767578125,9.010382652282715
1723409150,2.85421085357666,-64.24165344238281,8.923259735107422
1723409150,2.8894410133361816,-64.78857421875,8.847241401672363
1723409150,2.8721373081207275,-65.32080078125,8.7827787399292
1723409150,2.8218889236450195,-65.73343658447266,8.739396095275879
1723409150,2.763547658920288,-66.03340148925781,8.71168041229248
1723409150,2.6738367080688477,-66.35094451904297,8.687177658081055
1723409150,2.5711119174957275,-66.62962341308594,8.669784545898438
1723409150,2.3876993656158447,-66.99539947509766,8.655099868774414
1723409150,2.251523733139038,-67.2262191772461,8.649234771728516
1723409150,2.057347536087036,-67.50119018554688,8.647480964660645
1723409150,1.7871545553207397,-67.8176498413086,8.653044700622559
1723409150,1.5866016149520874,-68.02825164794922,8.660075187683105
1723409150,1.4173359870910645,-68.19271087646484,8.667587280273438
1723409150,1.1995736360549927,-68.38692474365234,8.67928695678711
1723409150,0.9504302740097046,-68.59149932861328,8.694725036621094
1723409150,0.7496833801269531,-68.7473373413086,8.7081880569458
1723409150,0.5449520945549011,-68.89856719970703,8.722783088684082
1723409150,0.2869037091732025,-69.07917022705078,8.742291450500488
1723409151,0.012275844812393188,-69.26235961914062,8.764050483703613
1723409151,-0.23632502555847168,-69.4222640991211,8.784402847290039
1723409151,-0.470181405544281,-69.56837463378906,8.804022789001465
1723409151,-0.7474764585494995,-69.73658752441406,8.827842712402344
1723409151,-1.0497922897338867,-69.9151611328125,8.854333877563477
1723409151,-1.3207812309265137,-70.07217407226562,8.878396034240723
1723409151,-1.5786209106445312,-70.21943664550781,8.901505470275879
1723409151,-1.8542388677597046,-70.37496948242188,8.926393508911133
1723409151,-2.1687254905700684,-70.55062866210938,8.954957008361816
1723409151,-2.412001132965088,-70.68580627441406,8.977110862731934
1723409151,-2.685121536254883,-70.83695220947266,9.002029418945312
1723409151,-2.9534835815429688,-70.98512268066406,9.026534080505371
1723409151,-3.3073537349700928,-71.18038177490234,9.058831214904785
1723409151,-3.555957317352295,-71.44087219238281,9.067341804504395
1723409151,-3.743051767349243,-71.73883056640625,9.061810493469238
1723409151,-3.9121241569519043,-72.13902282714844,9.041234016418457
1723409151,-4.068339824676514,-72.7197265625,8.99674129486084
1723409151,-4.140911102294922,-73.30244445800781,8.938158988952637
1723409151,-4.153846740722656,-73.87643432617188,8.870521545410156
1723409151,-4.052666187286377,-74.8568344116211,8.73344898223877
1723409152,-3.959409475326538,-75.44458770751953,8.645350456237793
1723409152,-3.8115158081054688,-76.13825225830078,8.53431224822998
1723409152,-3.6107568740844727,-76.90047454833984,8.404937744140625
1723409152,-3.380187749862671,-77.65531921386719,8.270495414733887
1723409152,-3.1331398487091064,-78.38086700439453,8.136043548583984
1723409152,-2.7471649646759033,-79.38817596435547,7.940244674682617
1723409152,-2.4206368923187256,-80.18032836914062,7.781176567077637
